183345,495.4709483,180.8545072,36.61,1227.656416,135041,4.146666667,5.670967742
183314,-75.59869312,112.8802396,36.61,1227.671748,135042,4.146666667,5.670967742
183341,-647.488671,43.55899729,36.61,1227.687073,135046,4.146666667,5.670967742
183300,-1221.652493,-25.18224381,36.61,1227.702387,135047,4.146666667,5.670967742
183330,-1796.21127,-95.09817377,36.61,1227.71769,135051,4.146666667,5.670967742
183303,-2372.304239,-164.7122829,36.61,1227.73298,135052,4.146666667,5.670967742
183353,-2948.552406,-235.0208515,36.61,1227.748254,135056,4.146666667,5.670967742
183309,-3525.617549,-304.9938823,36.61,1227.763511,135057,4.146666667,5.670967742
183333,-4101.776146,-375.8768751,36.61,1227.778749,135061,4.146666667,5.670967742
183344,-4678.57438,-446.195819,36.61,1227.793966,135062,4.146666667,5.670967742
183343,-5254.199313,-517.127685,36.61,1227.809161,135066,4.146666667,5.670967742
183334,-5829.017898,-587.8774069,36.61,1227.82433,135067,4.146666667,5.670967742
183340,-6402.471358,-658.6544809,36.61,1227.839474,135071,4.146666667,5.670967742
183334,-6974.927914,-729.254693,36.61,1227.854589,135072,4.146666667,5.670967742
183339,-7545.14194,-799.9193658,36.61,1227.869674,135076,4.146666667,5.670967742
183365,-8114.012778,-870.4024302,36.61,1227.884727,135077,4.146666667,5.670967742
183334,-8680.607611,-940.8358696,36.61,1227.899747,135081,4.146666667,5.670967742
183367,-9245.469177,-1010.884443,36.61,1227.914732,135082,4.146666667,5.670967742
183350,-9808.107954,-1080.955612,36.61,1227.92968,135086,4.146666667,5.670967742
183380,-10368.84952,-1150.519572,36.61,1227.94459,135088,4.146666667,5.670967742
183343,-10927.21068,-1219.881275,36.61,1227.959459,135091,4.146666667,5.670967742
183357,-11483.9891,-1289.338097,36.61,1227.974286,135093,4.146666667,5.670967742
183362,-12038.74068,-1358.188511,36.61,1227.98907,135096,4.146666667,5.670967742
183364,-12591.94661,-1427.059568,36.61,1228.003808,135098,4.146666667,5.670967742
183363,-13143.69826,-1495.388318,36.61,1228.0185,135101,4.146666667,5.670967742
183313,-13694.90197,-1563.66791,36.61,1228.033143,135103,4.146666667,5.670967742
183369,-14244.36699,-1631.713194,36.61,1228.047736,135106,4.146666667,5.670967742
183347,-14793.94519,-1699.639901,36.61,1228.062278,135110,4.146666667,5.670967742
183368,-15342.91374,-1767.530819,36.61,1228.076767,135111,4.146666667,5.670967742
183357,-15892.13262,-1835.138679,36.61,1228.091201,135115,4.146666667,5.670967742
183346,-16442.21038,-1902.690484,36.61,1228.10558,135116,4.146666667,5.670967742
183376,-16992.40812,-1970.412844,36.61,1228.1199,135120,4.146666667,5.670967742
183355,-17544.63501,-2037.809473,36.61,1228.134162,135121,4.146666667,5.670967742
183405,-18097.37584,-2105.53999,36.61,1228.148364,135125,4.146666667,5.670967742
183352,-18652.75675,-2173.253111,36.61,1228.162503,135126,4.146666667,5.670967742
183402,-19209.6939,-2241.293633,36.61,1228.17658,135130,4.146666667,5.670967742
183352,-19768.96345,-2309.043457,36.61,1228.190591,135131,4.146666667,5.670967742
183413,-20330.91712,-2377.461161,36.61,1228.204537,135135,4.146666667,5.670967742
183374,-20895.26437,-2445.793507,36.61,1228.218416,135136,4.146666667,5.670967742
183387,-21462.20639,-2514.743481,36.61,1228.232226,135140,4.146666667,5.670967742
183380,-22031.91074,-2583.450519,36.61,1228.245966,135141,4.146666667,5.670967742
183425,-22604.36999,-2652.912075,36.61,1228.259636,135145,4.146666667,5.670967742
183389,-23179.36612,-2722.061383,36.61,1228.273232,135146,4.146666667,5.670967742
183433,-23756.21932,-2792.295534,36.61,1228.286756,135150,4.146666667,5.670967742
183397,-24335.49087,-2861.980692,36.61,1228.300204,135151,4.146666667,5.670967742
183451,-24916.84216,-2932.740921,36.61,1228.313577,135155,4.146666667,5.670967742
183421,-25499.19987,-3002.592063,36.61,1228.326872,135156,4.146666667,5.670967742
183468,-26082.65338,-3073.909133,36.61,1228.340089,135160,4.146666667,5.670967742
183465,-26666.88749,-3144.207046,36.61,1228.353227,135161,4.146666667,5.670967742
183465,-27250.8912,-3215.534775,36.61,1228.366285,135165,4.146666667,5.670967742
183468,-27834.56697,-3286.018195,36.61,1228.37926,135166,4.146666667,5.670967742
183491,-28417.13124,-3357.466087,36.61,1228.392154,135170,4.146666667,5.670967742
183480,-28998.53814,-3427.818199,36.61,1228.404963,135171,4.146666667,5.670967742
183472,-29577.33588,-3498.963795,36.61,1228.417689,135175,4.146666667,5.670967742
183471,-30154.19912,-3569.113431,36.61,1228.430328,135176,4.146666667,5.670967742
183491,-30727.23444,-3639.675458,36.63,1228.442881,135180,4.146666667,5.670967742
183504,-31297.5836,-3709.278767,36.63,1228.455347,135181,4.146666667,5.670967742
183523,-31863.68161,-3779.206817,36.63,1228.467724,135185,4.146666667,5.670967742
183497,-32426.05508,-3848.159189,36.63,1228.480012,135186,4.146666667,5.670967742
183516,-32983.80701,-3917.26359,36.63,1228.49221,135190,4.146666667,5.670967742
183517,-33537.48422,-3985.385383,36.63,1228.504317,135191,4.146666667,5.670967742
183527,-34086.79473,-4053.271348,36.63,1228.516333,135195,4.146666667,5.670967742
183533,-34632.10297,-4120.581108,36.63,1228.528256,135196,4.146666667,5.670967742
183555,-35173.33455,-4187.798883,36.63,1228.540085,135200,4.146666667,5.670967742
183520,-35711.60014,-4254.348815,36.63,1228.55182,135201,4.146666667,5.670967742
183548,-36246.47065,-4320.452783,36.63,1228.563461,135205,4.146666667,5.670967742
183531,-36779.28247,-4386.413729,36.63,1228.575006,135206,4.146666667,5.670967742
183563,-37310.54656,-4451.821029,36.63,1228.586455,135210,4.146666667,5.670967742
183531,-37841.51627,-4517.451883,36.63,1228.597807,135211,4.146666667,5.670967742
183555,-38372.56412,-4582.876937,36.63,1228.609062,135215,4.146666667,5.670967742
183585,-38905.22412,-4648.420335,36.63,1228.620219,135216,4.146666667,5.670967742
183572,-39440.06083,-4713.60919,36.63,1228.631277,135219,4.146666667,5.670967742
183553,-39979.08381,-4779.73237,36.63,1228.642236,135223,4.146666667,5.670967742
183585,-40522.7006,-4845.660646,36.63,1228.653095,135224,4.146666667,5.670967742
183571,-41072.35607,-4912.465966,36.63,1228.663854,135228,4.146666667,5.670967742
183574,-41629.5092,-4979.961273,36.63,1228.674512,135229,4.146666667,5.670967742
183611,-42193.99957,-5047.733644,36.63,1228.685069,135233,4.146666667,5.670967742
183600,-42768.39695,-5116.64439,36.63,1228.695524,135234,4.146666667,5.670967742
183607,-43352.4446,-5186.559533,36.63,1228.705877,135238,4.146666667,5.670967742
183551,-43947.01117,-5257.217442,36.63,1228.716128,135239,4.146666667,5.670967742
183626,-44552.8465,-5329.437195,36.63,1228.726275,135243,4.146666667,5.670967742
183566,-45170.22909,-5402.376788,36.63,1228.73632,135244,4.146666667,5.670967742
183642,-45798.78748,-5476.609651,36.63,1228.746261,135248,4.146666667,5.670967742
183616,-46438.76814,-5551.892,36.63,1228.756098,135249,4.146666667,5.670967742
183617,-47089.7852,-5628.577128,36.63,1228.765831,135253,4.146666667,5.670967742
183603,-47750.70376,-5706.049683,36.63,1228.775459,135254,4.146666667,5.670967742
183651,-48420.73281,-5784.884891,36.63,1228.784983,135258,4.146666667,5.670967742
183607,-49099.02735,-5863.913314,36.63,1228.794401,135259,4.146666667,5.670967742
183628,-49783.23409,-5944.587559,36.63,1228.803715,135263,4.146666667,5.670967742
183618,-50472.41468,-6024.771192,36.63,1228.812923,135264,4.146666667,5.670967742
183611,-51164.02177,-6106.369617,36.63,1228.822026,135268,4.146666667,5.670967742
183583,-51855.72311,-6187.091439,36.63,1228.831024,135269,4.146666667,5.670967742
183626,-52545.08524,-6268.31893,36.63,1228.839915,135273,4.146666667,5.670967742
183600,-53229.77247,-6348.575034,36.63,1228.848701,135274,4.146666667,5.670967742
183597,-53906.15153,-6428.785714,36.61,1228.857381,135278,4.146666667,5.670967742
183565,-54572.19939,-6507.067326,36.61,1228.865955,135279,4.146666667,5.670967742
183583,-55223.72438,-6584.927079,36.61,1228.874422,135283,4.146666667,5.670967742
183570,-55858.37544,-6660.005964,36.61,1228.882784,135284,4.146666667,5.670967742
183535,-56472.36934,-6733.722782,36.61,1228.89104,135288,4.146666667,5.670967742
183491,-57062.78296,-6804.380303,36.61,1228.89919,135289,4.146666667,5.670967742
183482,-57626.04304,-6872.921567,36.61,1228.907234,135293,4.146666667,5.670967742
183456,-58159.44546,-6937.684986,36.61,1228.915172,135294,4.146666667,5.670967742
183448,-58658.85261,-6999.040181,36.61,1228.923005,135298,4.146666667,5.670967742
183386,-59122.28905,-7056.461789,36.61,1228.930732,135299,4.146666667,5.670967742
183397,-59546.45383,-7109.839727,36.61,1228.938353,135303,4.146666667,5.670967742
183331,-59928.87204,-7158.246107,36.61,1228.945869,135304,4.146666667,5.670967742
183348,-60266.95622,-7202.256639,36.61,1228.95328,135308,4.146666667,5.670967742
183308,-60559.26707,-7241.098058,36.61,1228.960586,135309,4.146666667,5.670967742
183284,-60804.35911,-7274.650476,36.61,1228.967787,135313,4.146666667,5.670967742
183310,-61002.43191,-7302.862524,36.61,1228.974883,135314,4.146666667,5.670967742
183254,-61152.36312,-7326.002858,36.61,1228.981875,135318,4.146666667,5.670967742
183245,-61246.17333,-7342.506288,36.61,1228.988763,135320,4.146666667,5.670967742
183239,-61292.12325,-7353.710562,36.61,1228.995547,135323,4.146666667,5.670967742
183214,-61290.35861,-7359.59167,36.61,1229.002228,135325,4.146666667,5.670967742
183210,-61239.41059,-7359.797285,36.61,1229.008806,135328,4.146666667,5.670967742
183178,-61141.42898,-7354.593542,36.61,1229.015281,135330,4.146666667,5.670967742
183165,-60997.44958,-7343.807266,36.61,1229.021653,135333,4.146666667,5.670967742
183123,-60809.62205,-7328.469252,36.61,1229.027923,135335,4.146666667,5.670967742
183137,-60579.38519,-7307.352965,36.61,1229.034092,135338,4.146666667,5.670967742
183081,-60310.39569,-7282.298051,36.61,1229.040159,135342,4.146666667,5.670967742
183128,-60004.89021,-7252.503736,36.61,1229.046125,135343,4.146666667,5.670967742
183073,-59665.2945,-7218.940967,36.61,1229.051991,135347,4.146666667,5.670967742
183105,-59295.62749,-7181.289425,36.61,1229.057757,135348,4.146666667,5.670967742
183095,-58898.39474,-7140.508219,36.61,1229.063423,135352,4.146666667,5.670967742
183065,-58476.9791,-7096.506046,36.61,1229.06899,135353,4.146666667,5.670967742
183095,-58033.55858,-7049.599622,36.61,1229.074459,135357,4.146666667,5.670967742
183090,-57572.56447,-7000.478416,36.61,1229.07983,135358,4.146666667,5.670967742
183071,-57096.38432,-6949.435503,36.61,1229.085103,135362,4.146666667,5.670967742
183047,-56608.64325,-6896.516588,36.61,1229.09028,135363,4.146666667,5.670967742
183094,-56111.30435,-6842.292162,36.61,1229.09536,135367,4.146666667,5.670967742
183061,-55607.8492,-6786.657423,36.61,1229.100344,135368,4.146666667,5.670967742
183078,-55100.6352,-6730.893102,36.61,1229.105233,135372,4.146666667,5.670967742
183076,-54591.92911,-6674.15153,36.61,1229.110028,135373,4.146666667,5.670967742
183075,-54084.03955,-6617.422771,36.61,1229.114728,135377,4.146666667,5.670967742
183053,-53579.24161,-6560.436094,36.61,1229.119335,135378,4.146666667,5.670967742
183078,-53078.88663,-6504.205389,36.61,1229.12385,135382,4.146666667,5.670967742
183055,-52584.50304,-6447.49394,36.61,1229.128273,135383,4.146666667,5.670967742
183090,-52096.91269,-6392.462914,36.61,1229.132604,135387,4.146666667,5.670967742
183075,-51618.43703,-6337.19469,36.61,1229.136845,135388,4.146666667,5.670967742
183097,-51147.75534,-6283.538311,36.61,1229.140996,135392,4.146666667,5.670967742
183093,-50687.0123,-6229.587785,36.61,1229.145057,135393,4.146666667,5.670967742
183136,-50235.02783,-6177.851693,36.61,1229.14903,135397,4.146666667,5.670967742
183109,-49793.0853,-6125.974058,36.61,1229.152916,135398,4.146666667,5.670967742
183146,-49359.88369,-6075.847866,36.61,1229.156714,135402,4.146666667,5.670967742
183123,-48935.45903,-6025.815765,36.61,1229.160426,135403,4.146666667,5.670967742
183148,-48519.11601,-5977.243972,36.61,1229.164053,135407,4.146666667,5.670967742
183153,-48110.14485,-5928.724896,36.61,1229.167595,135408,4.146666667,5.670967742
183142,-47707.8688,-5881.877945,36.61,1229.171054,135412,4.146666667,5.670967742
183172,-47311.0385,-5834.350088,36.61,1229.174429,135413,4.146666667,5.670967742
183164,-46918.83423,-5788.498062,36.61,1229.177722,135417,4.146666667,5.670967742
183155,-46530.52062,-5742.051497,36.61,1229.180934,135418,4.146666667,5.670967742
183176,-46144.80316,-5696.439037,36.61,1229.184065,135422,4.146666667,5.670967742
183151,-45760.86008,-5650.768208,36.61,1229.187116,135423,4.146666667,5.670967742
183181,-45377.64866,-5605.288571,36.61,1229.190089,135427,4.146666667,5.670967742
183187,-44994.66021,-5559.433018,36.61,1229.192984,135428,4.146666667,5.670967742
183218,-44610.53883,-5513.834259,36.61,1229.195801,135432,4.146666667,5.670967742
183205,-44225.29504,-5467.510553,36.61,1229.198543,135433,4.146666667,5.670967742
183227,-43837.5512,-5421.44744,36.61,1229.201209,135437,4.146666667,5.670967742
183191,-43447.76334,-5374.750369,36.61,1229.203801,135438,4.146666667,5.670967742
183227,-43054.44181,-5327.582063,36.61,1229.206319,135442,4.146666667,5.670967742
183240,-42658.83615,-5280.097013,36.61,1229.208765,135443,4.146666667,5.670967742
183245,-42259.45065,-5231.964027,36.61,1229.211139,135447,4.146666667,5.670967742
183261,-41856.749,-5183.724291,36.61,1229.213442,135448,4.146666667,5.670967742
183276,-41451.12796,-5134.586478,36.61,1229.215676,135451,4.146666667,5.670967742
183246,-41042.26767,-5085.340037,36.61,1229.217841,135455,4.146666667,5.670967742
183293,-40630.72745,-5035.247101,36.61,1229.219938,135456,4.146666667,5.670967742
183272,-40216.88951,-4985.09238,36.61,1229.221968,135460,4.146666667,5.670967742
183278,-39801.19355,-4934.620522,36.61,1229.223933,135461,4.146666667,5.670967742
183282,-39383.18794,-4883.501967,36.61,1229.225832,135465,4.146666667,5.670967742
183284,-38964.72538,-4832.292827,36.61,1229.227667,135466,4.146666667,5.670967742
183315,-38545.44889,-4780.768338,36.61,1229.22944,135470,4.146666667,5.670967742
183297,-38126.25596,-4728.992246,36.61,1229.23115,135471,4.146666667,5.670967742
183345,-37707.25773,-4677.533598,36.61,1229.2328,135475,4.146666667,5.670967742
183304,-37289.56102,-4625.755024,36.61,1229.23439,135476,4.146666667,5.670967742
183351,-36872.74565,-4573.887546,36.61,1229.23592,135480,4.146666667,5.670967742
183324,-36458.07324,-4522.014891,36.61,1229.237393,135481,4.146666667,5.670967742
183351,-36045.84194,-4470.786598,36.61,1229.238809,135485,4.146666667,5.670967742
183339,-35635.83807,-4419.212235,36.61,1229.240168,135486,4.146666667,5.670967742
183378,-35229.08786,-4368.247803,36.61,1229.241473,135490,4.146666667,5.670967742
183356,-34825.70399,-4317.071335,36.61,1229.242724,135491,4.146666667,5.670967742
183384,-34425.18992,-4266.992642,36.61,1229.243923,135495,4.146666667,5.670967742
183375,-34029.03,-4216.189302,36.61,1229.245069,135496,4.146666667,5.670967742
183409,-33635.70183,-4166.949501,36.61,1229.246165,135500,4.146666667,5.670967742
183359,-33246.89075,-4117.112686,36.61,1229.24721,135501,4.146666667,5.670967742
183408,-32861.32529,-4068.456672,36.61,1229.248208,135505,4.146666667,5.670967742
183410,-32479.5585,-4019.286351,36.61,1229.249157,135506,4.146666667,5.670967742
183446,-32101.45044,-3971.557747,36.61,1229.25006,135510,4.146666667,5.670967742
183430,-31726.7546,-3923.485334,36.61,1229.250917,135511,4.146666667,5.670967742
183430,-31355.23534,-3876.330123,36.61,1229.25173,135515,4.146666667,5.670967742
183408,-30987.33775,-3828.986765,36.61,1229.252499,135516,4.146666667,5.670967742
183432,-30621.72228,-3782.81764,36.61,1229.253226,135520,4.146666667,5.670967742
183437,-30259.12492,-3736.170368,36.61,1229.253911,135521,4.146666667,5.670967742
183443,-29898.76632,-3690.720647,36.61,1229.254556,135525,4.146666667,5.670967742
183462,-29540.89218,-3644.716195,36.61,1229.255162,135526,4.146666667,5.670967742
183458,-29184.64549,-3599.727285,36.61,1229.25573,135530,4.146666667,5.670967742
183442,-28830.67565,-3554.407371,36.61,1229.25626,135531,4.146666667,5.670967742
183444,-28477.63413,-3510.093279,36.61,1229.256754,135535,4.146666667,5.670967742
183459,-28126.89974,-3465.267932,36.61,1229.257213,135536,4.146666667,5.670967742
183446,-27776.25732,-3421.32367,36.61,1229.257638,135540,4.146666667,5.670967742
183451,-27427.13811,-3377.020555,36.61,1229.25803,135541,4.146666667,5.670967742
183424,-27078.91607,-3333.180856,36.61,1229.25839,135545,4.146666667,5.670967742
183428,-26731.61897,-3289.590994,36.61,1229.258718,135546,4.146666667,5.670967742
183436,-26384.59895,-3245.741377,36.61,1229.259017,135550,4.146666667,5.670967742
183461,-26038.58981,-3202.47355,36.61,1229.259287,135551,4.146666667,5.670967742
183427,-25692.77104,-3159.078749,36.61,1229.25953,135555,4.146666667,5.670967742
183452,-25348.00336,-3116.063498,36.61,1229.259745,135557,4.146666667,5.670967742
183422,-25003.36231,-3072.691159,36.61,1229.259934,135560,4.146666667,5.670967742
183425,-24659.41365,-3030.094308,36.61,1229.260099,135562,4.146666667,5.670967742
183435,-24316.1254,-2986.728987,36.61,1229.26024,135565,4.146666667,5.670967742
183442,-23973.35142,-2944.295577,36.65,1229.260358,135567,4.146666667,5.670967742
183439,-23631.55024,-2901.355416,36.65,1229.260455,135570,4.146666667,5.670967742
183427,-23290.15526,-2858.863187,36.65,1229.260531,135574,4.146666667,5.670967742
183408,-22949.55848,-2816.204899,36.65,1229.260587,135575,4.146666667,5.670967742
183364,-22610.27008,-2773.904548,36.65,1229.260624,135579,4.146666667,5.670967742
183399,-22271.79387,-2731.757645,36.65,1229.260644,135580,4.146666667,5.670967742
183425,-21933.97924,-2689.41535,36.65,1229.260647,135584,4.146666667,5.670967742
183373,-21597.78985,-2647.336751,36.65,1229.260634,135585,4.146666667,5.670967742
183419,-21262.35012,-2605.228552,36.65,1229.260606,135589,4.146666667,5.670967742
183371,-20928.56432,-2563.546743,36.65,1229.260565,135590,4.146666667,5.670967742
183444,-20595.3256,-2521.952301,36.65,1229.260511,135594,4.146666667,5.670967742
183373,-20264.26521,-2480.213041,36.65,1229.260445,135595,4.146666667,5.670967742
183414,-19933.99883,-2439.128724,36.65,1229.260368,135599,4.146666667,5.670967742
183369,-19605.26794,-2397.692102,36.65,1229.260281,135600,4.146666667,5.670967742
183389,-19277.66422,-2356.824975,36.65,1229.260185,135604,4.146666667,5.670967742
183391,-18951.73544,-2315.699783,36.65,1229.260081,135605,4.146666667,5.670967742
183399,-18626.8756,-2275.420156,36.65,1229.25997,135609,4.146666667,5.670967742
183400,-18303.73859,-2234.840798,36.65,1229.259853,135610,4.146666667,5.670967742
183400,-17981.36392,-2194.682958,36.65,1229.259731,135614,4.146666667,5.670967742
183383,-17660.57699,-2154.332244,36.65,1229.259604,135615,4.146666667,5.670967742
183410,-17340.96574,-2114.982805,36.65,1229.259474,135619,4.146666667,5.670967742
183373,-17022.73743,-2075.061564,36.65,1229.259341,135620,4.146666667,5.670967742
183396,-16705.11288,-2036.038609,36.65,1229.259207,135624,4.146666667,5.670967742
183395,-16389.2551,-1996.464862,36.65,1229.259071,135625,4.146666667,5.670967742
183413,-16073.60555,-1958.024293,36.65,1229.258936,135629,4.146666667,5.670967742
183415,-15759.64122,-1918.810023,36.65,1229.258802,135630,4.146666667,5.670967742
183398,-15446.17383,-1880.827407,36.65,1229.25867,135634,4.146666667,5.670967742
183416,-15134.15167,-1842.169532,36.65,1229.258541,135635,4.146666667,5.670967742
183408,-14822.2337,-1804.568938,36.65,1229.258415,135639,4.146666667,5.670967742
183392,-14511.79604,-1766.055142,36.65,1229.258294,135640,4.146666667,5.670967742
183428,-14201.23368,-1729.07195,36.65,1229.258177,135644,4.146666667,5.670967742
183392,-13892.72184,-1691.195877,36.65,1229.258067,135645,4.146666667,5.670967742
183428,-13583.70171,-1654.08078,36.65,1229.257964,135649,4.146666667,5.670967742
183404,-13276.44799,-1616.87242,36.65,1229.257868,135650,4.146666667,5.670967742
183438,-12969.12664,-1580.1316,36.65,1229.257781,135654,4.146666667,5.670967742
183414,-12662.96922,-1543.022834,36.65,1229.257703,135655,4.146666667,5.670967742
183421,-12357.32213,-1506.71185,36.65,1229.257635,135659,4.146666667,5.670967742
183462,-12052.79335,-1470.088917,36.65,1229.257578,135660,4.146666667,5.670967742
183432,-11748.72157,-1433.629772,36.63,1229.257532,135664,4.146666667,5.670967742
183450,-11445.7978,-1397.443871,36.63,1229.257499,135665,4.146666667,5.670967742
183453,-11143.35004,-1361.292161,36.63,1229.257479,135669,4.146666667,5.670967742
183447,-10842.30506,-1325.164014,36.63,1229.257472,135670,4.146666667,5.670967742
183437,-10541.73401,-1289.131552,36.63,1229.25748,135674,4.146666667,5.670967742
183467,-10242.59815,-1253.447469,36.63,1229.257503,135675,4.146666667,5.670967742
183455,-9944.30573,-1217.398292,36.63,1229.257542,135679,4.146666667,5.670967742
183422,-9647.164498,-1181.647594,36.63,1229.257597,135680,4.146666667,5.670967742
183466,-9351.132713,-1145.916081,36.63,1229.25767,135684,4.146666667,5.670967742
183460,-9056.585005,-1110.338828,36.63,1229.257761,135685,4.146666667,5.670967742
183493,-8763.091793,-1074.432237,36.63,1229.25787,135688,4.146666667,5.670967742
183466,-8470.892308,-1039.072081,36.63,1229.257998,135692,4.146666667,5.670967742
183472,-8179.960624,-1003.325531,36.63,1229.258146,135693,4.146666667,5.670967742
183468,-7890.78206,-967.8330912,36.63,1229.258315,135697,4.146666667,5.670967742
183468,-7602.713704,-932.3703056,36.63,1229.258505,135698,4.146666667,5.670967742
183487,-7316.182265,-897.0274382,36.63,1229.258716,135702,4.146666667,5.670967742
183458,-7031.156756,-861.3381437,36.63,1229.258949,135703,4.146666667,5.670967742
183498,-6747.552274,-826.2202026,36.63,1229.259206,135707,4.146666667,5.670967742
183444,-6465.360464,-790.7300074,36.63,1229.259486,135708,4.146666667,5.670967742
183505,-6184.729449,-755.9033124,36.63,1229.25979,135712,4.146666667,5.670967742
